Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Manama,PM2.5 - Principal,2017-01-03 01:00 AM,2017,01,03,01,97.5,173,Unhealthy,109.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 02:00 AM,2017,01,03,02,105.7,177,Unhealthy,117.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 03:00 AM,2017,01,03,03,107.7,178,Unhealthy,111.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 04:00 AM,2017,01,03,04,114.4,181,Unhealthy,123.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 05:00 AM,2017,01,03,05,114.7,182,Unhealthy,115.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 06:00 AM,2017,01,03,06,117.9,183,Unhealthy,124.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 07:00 AM,2017,01,03,07,116.1,182,Unhealthy,113.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 08:00 AM,2017,01,03,08,113.8,181,Unhealthy,110.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 09:00 AM,2017,01,03,09,111.0,180,Unhealthy,104.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 10:00 AM,2017,01,03,10,109.2,179,Unhealthy,102.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 11:00 AM,2017,01,03,11,96.3,172,Unhealthy,78.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 12:00 PM,2017,01,03,12,79.3,163,Unhealthy,65.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 01:00 PM,2017,01,03,13,64.6,156,Unhealthy,51.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 02:00 PM,2017,01,03,14,61.3,154,Unhealthy,58.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 03:00 PM,2017,01,03,15,53.6,146,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 04:00 PM,2017,01,03,16,48.3,133,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 05:00 PM,2017,01,03,17,45.6,126,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 06:00 PM,2017,01,03,18,40.8,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 07:00 PM,2017,01,03,19,38.3,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 08:00 PM,2017,01,03,20,36.1,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 09:00 PM,2017,01,03,21,33.5,96,Moderate,31.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 10:00 PM,2017,01,03,22,30.7,90,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-03 11:00 PM,2017,01,03,23,25.8,80,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 12:00 AM,2017,01,04,00,24.4,77,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 01:00 AM,2017,01,04,01,24.7,77,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 02:00 AM,2017,01,04,02,25.3,79,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 03:00 AM,2017,01,04,03,24.6,77,Moderate,24.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 04:00 AM,2017,01,04,04,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 05:00 AM,2017,01,04,05,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 06:00 AM,2017,01,04,06,27.0,82,Moderate,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 07:00 AM,2017,01,04,07,23.5,75,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 08:00 AM,2017,01,04,08,23.0,74,Moderate,22.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 09:00 AM,2017,01,04,09,22.3,72,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 10:00 AM,2017,01,04,10,22.9,74,Moderate,24.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 11:00 AM,2017,01,04,11,25.5,79,Moderate,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 12:00 PM,2017,01,04,12,26.4,81,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 01:00 PM,2017,01,04,13,25.9,80,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 02:00 PM,2017,01,04,14,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 03:00 PM,2017,01,04,15,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 04:00 PM,2017,01,04,16,26.0,80,Moderate,24.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 05:00 PM,2017,01,04,17,24.5,77,Moderate,22.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 06:00 PM,2017,01,04,18,24.7,77,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 07:00 PM,2017,01,04,19,25.2,79,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 08:00 PM,2017,01,04,20,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 09:00 PM,2017,01,04,21,24.6,77,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 10:00 PM,2017,01,04,22,25.0,78,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-04 11:00 PM,2017,01,04,23,23.8,76,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 12:00 AM,2017,01,05,00,22.5,73,Moderate,20.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 01:00 AM,2017,01,05,01,21.7,71,Moderate,20.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 02:00 AM,2017,01,05,02,28.3,85,Moderate,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 03:00 AM,2017,01,05,03,33.0,95,Moderate,38.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 04:00 AM,2017,01,05,04,33.0,95,Moderate,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 05:00 AM,2017,01,05,05,34.4,98,Moderate,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 06:00 AM,2017,01,05,06,36.7,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 07:00 AM,2017,01,05,07,38.4,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 08:00 AM,2017,01,05,08,34.7,99,Moderate,31.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 09:00 AM,2017,01,05,09,30.8,90,Moderate,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 10:00 AM,2017,01,05,10,29.4,87,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 11:00 AM,2017,01,05,11,29.2,87,Moderate,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 12:00 PM,2017,01,05,12,25.1,78,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 01:00 PM,2017,01,05,13,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 02:00 PM,2017,01,05,14,22.2,72,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 03:00 PM,2017,01,05,15,20.0,68,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 04:00 PM,2017,01,05,16,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 05:00 PM,2017,01,05,17,20.2,68,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 06:00 PM,2017,01,05,18,21.6,71,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 07:00 PM,2017,01,05,19,20.0,68,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 08:00 PM,2017,01,05,20,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 09:00 PM,2017,01,05,21,19.5,67,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 10:00 PM,2017,01,05,22,21.5,71,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-05 11:00 PM,2017,01,05,23,26.2,81,Moderate,32.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 12:00 AM,2017,01,06,00,29.4,87,Moderate,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 01:00 AM,2017,01,06,01,31.7,92,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 02:00 AM,2017,01,06,02,31.3,91,Moderate,31.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 03:00 AM,2017,01,06,03,33.1,95,Moderate,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 04:00 AM,2017,01,06,04,33.0,95,Moderate,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 05:00 AM,2017,01,06,05,35.0,99,Moderate,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 06:00 AM,2017,01,06,06,42.5,118,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 07:00 AM,2017,01,06,07,50.7,138,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 08:00 AM,2017,01,06,08,57.8,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 09:00 AM,2017,01,06,09,57.9,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 10:00 AM,2017,01,06,10,55.9,151,Unhealthy,54.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 11:00 AM,2017,01,06,11,50.4,138,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 12:00 PM,2017,01,06,12,48.7,134,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 01:00 PM,2017,01,06,13,48.8,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 02:00 PM,2017,01,06,14,46.4,128,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 03:00 PM,2017,01,06,15,40.3,113,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 04:00 PM,2017,01,06,16,38.4,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 05:00 PM,2017,01,06,17,36.3,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 06:00 PM,2017,01,06,18,34.0,97,Moderate,32.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 07:00 PM,2017,01,06,19,31.0,91,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 08:00 PM,2017,01,06,20,28.4,85,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 09:00 PM,2017,01,06,21,26.7,82,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 10:00 PM,2017,01,06,22,27.4,83,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-06 11:00 PM,2017,01,06,23,30.6,90,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 12:00 AM,2017,01,07,00,29.3,87,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 01:00 AM,2017,01,07,01,32.2,93,Moderate,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 02:00 AM,2017,01,07,02,32.2,93,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 03:00 AM,2017,01,07,03,31.5,92,Moderate,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 04:00 AM,2017,01,07,04,29.0,87,Moderate,24.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 05:00 AM,2017,01,07,05,31.0,91,Moderate,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 06:00 AM,2017,01,07,06,32.0,93,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 07:00 AM,2017,01,07,07,35.9,102,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 08:00 AM,2017,01,07,08,37.6,106,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 09:00 AM,2017,01,07,09,35.7,101,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 10:00 AM,2017,01,07,10,33.3,96,Moderate,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 11:00 AM,2017,01,07,11,32.7,94,Moderate,32.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 12:00 PM,2017,01,07,12,33.2,95,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 01:00 PM,2017,01,07,13,34.0,97,Moderate,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 02:00 PM,2017,01,07,14,34.8,99,Moderate,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 03:00 PM,2017,01,07,15,35.3,100,Moderate,36.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 04:00 PM,2017,01,07,16,34.7,99,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 05:00 PM,2017,01,07,17,33.4,96,Moderate,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 06:00 PM,2017,01,07,18,33.3,96,Moderate,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 07:00 PM,2017,01,07,19,33.4,96,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 08:00 PM,2017,01,07,20,35.1,99,Moderate,40.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 09:00 PM,2017,01,07,21,39.2,110,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 10:00 PM,2017,01,07,22,47.9,132,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-07 11:00 PM,2017,01,07,23,50.7,138,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 12:00 AM,2017,01,08,00,51.3,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 01:00 AM,2017,01,08,01,49.3,135,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 02:00 AM,2017,01,08,02,49.1,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 03:00 AM,2017,01,08,03,50.4,138,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 04:00 AM,2017,01,08,04,55.2,150,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 05:00 AM,2017,01,08,05,57.6,152,Unhealthy,61.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 06:00 AM,2017,01,08,06,57.7,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 07:00 AM,2017,01,08,07,58.3,152,Unhealthy,61.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 08:00 AM,2017,01,08,08,66.7,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 09:00 AM,2017,01,08,09,63.1,155,Unhealthy,58.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 10:00 AM,2017,01,08,10,63.4,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 11:00 AM,2017,01,08,11,55.7,151,Unhealthy,45.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 12:00 PM,2017,01,08,12,54.5,148,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 01:00 PM,2017,01,08,13,55.1,149,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 02:00 PM,2017,01,08,14,51.7,141,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 03:00 PM,2017,01,08,15,44.4,123,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 04:00 PM,2017,01,08,16,42.7,119,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 05:00 PM,2017,01,08,17,41.8,117,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 06:00 PM,2017,01,08,18,42.9,119,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 07:00 PM,2017,01,08,19,48.9,134,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 08:00 PM,2017,01,08,20,49.2,135,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 09:00 PM,2017,01,08,21,50.7,138,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 10:00 PM,2017,01,08,22,50.9,139,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-08 11:00 PM,2017,01,08,23,50.3,137,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2017-01-09 12:00 AM,2017,01,09,00,49.5,135,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
